"DATE","MIN_TEMP","MAX_TEMP","SNOW"
2014-11-12,1.548,2.1435901731311,FALSE
2014-11-13,1.30803361872507,1.49620931802325,TRUE
2014-11-14,1.10183404054334,1.44972760781214,TRUE
2014-11-15,0.881890347282612,1.12222276445259,TRUE
2014-11-16,0.881890714884387,1.01326762068053,TRUE
2014-11-17,0.992855974643047,1.3399069515242,TRUE
2014-11-18,1.31914031781466,2.09680227091985,FALSE
2014-11-19,2.12988498464481,3.27607916963096,FALSE
2014-11-20,3.03042659644337,3.37842771570684,FALSE
2014-11-21,3.25258079796416,4.519,FALSE
2014-11-22,2.40998196080372,4.07648571647363,FALSE
2014-11-23,1.53883376994175,2.3592701477687,FALSE
2014-11-24,1.112,1.91932211206913,TRUE
2014-11-25,1.12961814690738,3.683,FALSE
2014-11-26,3.73139953645576,5.655,FALSE
2014-11-27,5.13062362683134,5.61642306441115,FALSE
2014-11-28,2.837,5.15347448418999,FALSE
2014-11-29,2.50643458906953,2.84951938403872,FALSE
2014-11-30,2.18435487208968,2.52782037909788,FALSE
2014-12-01,2.07992252833985,2.20596333135241,FALSE
2014-12-02,2.07703772421321,2.2028151949753,FALSE
2014-12-03,2.08777624266697,2.0888350737353,FALSE
2014-12-04,1.86036892370458,2.09963107669743,FALSE
2014-12-05,1.86110265472404,2.088,FALSE
2014-12-06,2.14075094400599,2.52587948610024,FALSE
2014-12-07,2.38710497147542,2.96618007554089,FALSE
2014-12-08,2.9398482843165,4.519,FALSE
2014-12-09,4.62083078004988,5.552,FALSE
2014-12-10,5.03020313763274,5.78281885228963,FALSE
2014-12-11,4.102,4.94150285607646,FALSE
2014-12-12,3.683,4.7899865204792,FALSE
2014-12-13,3.049,3.57805767885891,FALSE
2014-12-14,2.088,2.94294193829759,FALSE
2014-12-15,1.85975741042212,2.20206057456717,FALSE
2014-12-16,2.18753283352494,2.7460388907122,FALSE
2014-12-17,2.41,2.943,FALSE
2014-12-18,2.73,3.578,FALSE
2014-12-19,2.73,3.59469070467285,FALSE
2014-12-20,2.70648617148091,5.244,FALSE
2014-12-21,3.049,5.13827943561291,FALSE
2014-12-22,2.517,3.32972045724276,FALSE
2014-12-23,2.50714944709254,4.311,FALSE
2014-12-24,2.07065719500979,3.53516167712595,FALSE
2014-12-25,2.08787341798948,2.303,FALSE
2014-12-26,1.764,2.0377269897012,FALSE
2014-12-27,1.41953846610585,1.98830401904629,TRUE
2014-12-28,1.31433082309881,1.45366112768061,TRUE
2014-12-29,1.31433086023716,1.45366833233096,TRUE
2014-12-30,1.43506963219761,1.44005313887861,TRUE
2014-12-31,1.42804757675938,1.44193469296249,TRUE
2015-01-01,1.4935,1.55895242324062,TRUE
2015-01-02,1.5479999944013,1.54800000150017,TRUE
2015-01-03,1.54799962924971,1.54800009934224,TRUE
2015-01-04,0.881028025437778,1.55173864586248,TRUE
2015-01-05,0.933819736750298,1.98,TRUE
2015-01-06,1.42732495558094,1.77570466909013,TRUE
2015-01-07,1.31898677809411,1.44994945469951,TRUE
2015-01-08,1.42804247884008,1.55889646251799,TRUE
2015-01-09,1.5372154872465,1.87994879344685,TRUE
2015-01-10,1.53734285681844,1.89467709134305,TRUE
2015-01-11,1.53582989971448,2.10444306869397,FALSE
2015-01-12,1.656,1.98,TRUE
2015-01-13,1.64463843358918,1.77486785336173,TRUE
2015-01-14,1.75328221791037,2.21763999770439,FALSE
2015-01-15,1.85334553052399,2.837,FALSE
2015-01-16,1.764,2.624,FALSE
2015-01-17,0.629532686760367,2.22575792084542,FALSE
2015-01-18,1.548,2.943,FALSE
2015-01-19,1.10145012557515,1.42514966894644,TRUE
2015-01-20,1.20924393384924,1.44759742987358,TRUE
2015-01-21,1.10319607894667,1.3379756562589,TRUE
2015-01-22,1.221,2.20420158075063,FALSE
2015-01-23,2.2407786765669,4.831,FALSE
2015-01-24,4.70259086798907,5.45,FALSE
2015-01-25,3.77140323837156,4.6761390809903,FALSE
2015-01-26,3.97991099897617,5.17088066892124,FALSE
2015-01-27,3.788,4.75400817459928,FALSE
2015-01-28,2.837,4.38946974638299,FALSE
2015-01-29,2.81832422692001,3.59594991411771,FALSE
2015-01-30,3.049,3.42020128286278,FALSE
2015-01-31,3.04056682536127,3.71252358406938,FALSE
2015-02-01,3.578,4.33153614781634,FALSE
2015-02-02,2.58677445041335,3.82044044563779,FALSE
2015-02-03,3.03475765336028,3.60057864917946,FALSE
2015-02-04,2.92312979591456,4.102,FALSE
2015-02-05,4.07874136679128,5.47671592307909,FALSE
2015-02-06,5.037,5.67235816673387,FALSE
2015-02-07,4.50626551377729,4.9763138922508,FALSE
2015-02-08,3.893,4.53142540634793,FALSE
2015-02-09,4.29629870110708,4.934,FALSE
2015-02-10,4.207,4.78909646190412,FALSE
2015-02-11,3.788,4.98554122175778,FALSE
2015-02-12,4.40243955944162,5.05255125352254,FALSE
2015-02-13,4.80986236080705,5.78351036915941,FALSE
2015-02-14,4.207,5.39553328866637,FALSE
2015-02-15,2.71751411778524,3.98872463910649,FALSE
2015-02-16,2.71857573251955,3.38866476174218,FALSE
2015-02-17,2.61575662644104,3.367,FALSE
2015-02-18,3.14043510708399,4.102,FALSE
2015-02-19,3.45844709890128,4.02273174545226,FALSE
2015-02-20,3.45581803298218,4.11329702200197,FALSE
2015-02-21,2.624,3.73663759557844,FALSE
2015-02-22,1.656,2.58127446927145,FALSE
2015-02-23,1.439,2.09432518214109,FALSE
2015-02-24,2.0792742427121,2.837,FALSE
2015-02-25,2.18228765052984,3.155,FALSE
2015-02-26,2.7172893059178,3.788,FALSE
2015-02-27,2.195,3.367,FALSE
2015-02-28,1.872,2.7875534194622,FALSE
2015-03-01,1.53680629683998,2.41,FALSE
2015-03-02,1.85714837607198,2.517,FALSE
2015-03-03,1.2106732669211,1.92572570836837,TRUE
2015-03-04,0.983179154771845,1.33874907757565,TRUE
2015-03-05,1.31197196602475,2.32864367147576,FALSE
2015-03-06,2.05952321263949,3.05749852015768,FALSE
2015-03-07,2.28966284438796,3.38732059120195,FALSE
2015-03-08,2.73,4.02563984913012,FALSE
2015-03-09,3.261,4.54298830818324,FALSE
2015-03-10,3.33601117677823,5.66780506017439,FALSE
2015-03-11,5.00995634690881,5.57525575703171,FALSE
2015-03-12,5.037,5.47407578648186,FALSE
2015-03-13,4.311,6.064,FALSE
2015-03-14,5.037,6.674,FALSE
2015-03-15,4.207,4.96228480210975,FALSE
2015-03-16,2.837,3.92038957147051,FALSE
2015-03-17,2.90995028752449,4.43446684525824,FALSE
2015-03-18,3.10561551401234,4.64220682352525,FALSE
2015-03-19,3.367,5.037,FALSE
2015-03-20,4.49972632343059,5.655,FALSE
2015-03-21,3.893,5.51697448703176,FALSE
2015-03-22,3.155,4.34364939605883,FALSE
2015-03-23,2.943,3.85510291883786,FALSE
2015-03-24,1.764,2.80474077916107,FALSE
2015-03-25,0.217018795941034,1.9108338440416,TRUE
2015-03-26,1.40794541046543,3.99961561238449,FALSE
2015-03-27,3.76456738326415,5.98789611104004,FALSE
2015-03-28,3.06147464693787,4.50371228308461,FALSE
2015-03-29,3.66992244623833,5.37516077045441,FALSE
2015-03-30,4.623,5.962,FALSE
2015-03-31,2.303,5.552,FALSE
2015-04-01,1.53990404965169,2.23729317267398,FALSE
2015-04-02,1.53730782283692,1.66686341143481,TRUE
2015-04-03,1.64514668953617,1.77779664574397,TRUE
2015-04-04,1.63403168896705,1.77506099356325,TRUE
2015-04-05,1.64436894279847,1.77479972383664,TRUE
2015-04-06,1.39560084448871,1.79588500753733,TRUE
2015-04-07,1.53479965373005,1.89000252517743,TRUE
2015-04-08,1.439,2.73,FALSE
2015-04-09,2.18456353619289,3.41563217900722,FALSE
2015-04-10,2.41,4.14588518489188,FALSE
2015-04-11,1.764,3.64219769091837,FALSE
2015-04-12,1.53714903361452,1.77797827289119,TRUE
2015-04-13,1.42804758230617,1.55895250049754,TRUE
2015-04-14,1.43894354273855,1.43921070136813,TRUE
2015-04-15,1.33,1.45016312416923,TRUE
2015-04-16,1.32198226211389,1.45388335588839,TRUE
2015-04-17,1.3219571419172,1.45468564848369,TRUE
2015-04-18,1.42671068018037,2.20343592475456,FALSE
2015-04-19,2.17679545081244,4.66040276934798,FALSE
2015-04-20,3.472,6.166,FALSE
2015-04-21,4.207,5.55947094584832,FALSE
2015-04-22,2.82982424472615,4.24414551919217,FALSE
2015-04-23,2.73,3.893,FALSE
2015-04-24,1.51972622983739,2.53919040858232,FALSE
2015-04-25,1.52663865139507,1.90512647015149,TRUE
2015-04-26,1.60502021742436,1.99852422688491,TRUE
2015-04-27,1.85921009585741,5.037,FALSE
2015-04-28,4.311,4.934,FALSE
2015-04-29,3.367,4.5396715073046,FALSE
2015-04-30,3.578,5.655,FALSE
2015-05-01,4.36518827230969,6.674,FALSE
2015-05-02,4.519,6.69761502639516,FALSE
2015-05-03,4.311,7.079,FALSE
2015-05-04,5.23586030048858,6.268,FALSE
2015-05-05,2.624,5.17211008545511,FALSE
2015-05-06,2.303,4.11521235771554,FALSE
2015-05-07,3.35776455091762,5.757,FALSE
2015-05-08,3.893,7.079,FALSE
2015-05-09,5.244,8.182,FALSE
2015-05-10,6.37,8.182,FALSE
2015-05-11,5.757,7.17263603904382,FALSE
2015-05-12,5.52321907865944,5.98061054163134,FALSE
2015-05-13,5.347,5.77369930494037,FALSE
2015-05-14,5.01308013518943,6.38509506119996,FALSE
2015-05-15,5.757,7.13260889613454,FALSE
2015-05-16,5.86,6.5697647979796,FALSE
2015-05-17,5.552,6.877,FALSE
2015-05-18,6.25601088310735,7.8731511798219,FALSE
2015-05-19,6.978,7.89358474017151,FALSE
2015-05-20,7.079,8.879,FALSE
2015-05-21,7.682,9.176,FALSE
2015-05-22,7.782,8.52211373896883,FALSE
2015-05-23,7.03816764402093,7.68736614291796,FALSE
2015-05-24,7.179,7.89310949693716,FALSE
2015-05-25,6.775,7.882,FALSE
2015-05-26,6.978,7.81520798328235,FALSE
2015-05-27,6.978,8.79993486297786,FALSE
2015-05-28,7.682,9.669,FALSE
2015-05-29,8.581,10.0934897198786,FALSE
2015-05-30,8.779,10.161,FALSE
2015-05-31,8.481,10.161,FALSE
2015-06-01,8.481,9.56029286882638,FALSE
2015-06-02,7.87467574501675,8.39171188651269,FALSE
2015-06-03,7.36544037553779,7.80067031551871,FALSE
2015-06-04,7.57110336715813,8.382,FALSE
2015-06-05,7.682,9.472,FALSE
2015-06-06,8.082,10.161,FALSE
2015-06-07,8.879,10.846,FALSE
2015-06-08,9.472,11.334,FALSE
2015-06-09,9.669,11.236,FALSE
2015-06-10,9.472,10.748,FALSE
2015-06-11,9.176,10.651,FALSE
2015-06-12,8.54479379931994,9.98266038452387,FALSE
2015-06-13,7.582,9.077,FALSE
2015-06-14,7.782,9.69470812777934,FALSE
2015-06-15,8.68,10.455,FALSE
2015-06-16,8.879,10.161,FALSE
2015-06-17,8.581,10.063,FALSE
2015-06-18,9.176,10.3706500613846,FALSE
2015-06-19,8.779,9.71640459624896,FALSE
2015-06-20,8.182,9.768,FALSE
2015-06-21,8.56159074350022,10.063,FALSE
2015-06-22,8.779,9.87234957833485,FALSE
2015-06-23,8.481,10.063,FALSE
2015-06-24,9.077,10.2804607585553,FALSE
2015-06-25,9.373,11.1610509008005,FALSE
2015-06-26,9.965,11.8542053901413,FALSE
2015-06-27,11.0197319239532,12.814953131322,FALSE
2015-06-28,11.722,12.8198192929941,FALSE
2015-06-29,11.6951923873398,13.076,FALSE
2015-06-30,11.528,12.98,FALSE
2015-07-01,11.334,12.883,FALSE
2015-07-02,11.431,13.1768111253908,FALSE
2015-07-03,11.431,13.173,FALSE
2015-07-04,11.625,13.173,FALSE
2015-07-05,11.334,13.076,FALSE
2015-07-06,11.916,13.269,FALSE
2015-07-07,11.722,12.787,FALSE
2015-07-08,11.528,12.9125914179007,FALSE
2015-07-09,11.722,13.1877257532906,FALSE
2015-07-10,11.041,12.6378615523719,FALSE
2015-07-11,10.6367038753939,10.9729214356432,FALSE
2015-07-12,10.331758862004,11.139,FALSE
2015-07-13,10.6429554775442,10.988831442051,FALSE
