"YEAR","MONTH","DAY","HOUR","MIN","TEMP"
2015,7,7,2,40,13.585
2015,7,7,4,40,12.582
2015,7,7,6,40,13.083
2015,7,7,8,40,15.088
2015,7,7,10,40,20.596
2015,7,7,12,40,24.098
2015,7,7,14,40,26.598
2015,7,7,16,40,25.098
2015,7,7,18,40,22.097
2015,7,7,20,40,18.593
2015,7,7,22,40,15.589
2015,7,8,0,40,14.086
2015,7,8,2,40,13.083
2015,7,8,4,40,12.582
2015,7,8,6,40,13.083
2015,7,8,8,40,17.091
2015,7,8,10,40,22.597
2015,7,8,12,40,27.597
2015,7,8,14,40,27.597
2015,7,8,16,40,26.098
2015,7,8,18,40,23.597
2015,7,8,20,40,20.095
2015,7,8,22,40,17.592
2015,7,9,0,40,16.59
2015,7,9,2,40,15.088
2015,7,9,4,40,14.587
2015,7,9,6,40,14.587
2015,7,9,8,40,17.592
2015,7,9,10,40,23.097
2015,7,9,12,40,25.098
2015,7,9,14,40,28.597
2015,7,9,16,40,24.098
2015,7,9,18,40,19.094
2015,7,9,20,40,17.592
2015,7,9,22,40,15.088
2015,7,10,0,40,14.086
2015,7,10,2,40,14.086
2015,7,10,4,40,13.083
2015,7,10,6,40,12.081
2015,7,10,8,40,13.083
2015,7,10,10,40,13.585
2015,7,10,12,40,12.582
2015,7,10,14,40,12.582
2015,7,10,16,40,12.582
2015,7,10,18,40,12.582
2015,7,10,20,40,12.081
2015,7,10,22,40,11.078
2015,7,11,0,40,10.577
2015,7,11,2,40,10.577
2015,7,11,4,40,10.577
2015,7,11,6,40,10.076
2015,7,11,8,40,11.078
2015,7,11,10,40,12.582
2015,7,11,12,40,12.081
2015,7,11,14,40,15.088
2015,7,11,16,40,16.59
2015,7,11,18,40,12.582
2015,7,11,20,40,11.078
2015,7,11,22,40,10.577
2015,7,12,0,40,10.076
2015,7,12,2,40,10.076
2015,7,12,4,40,9.574
2015,7,12,6,40,10.076
2015,7,12,8,40,11.078
2015,7,12,10,40,14.086
2015,7,12,12,40,19.595
2015,7,12,14,40,17.592
2015,7,12,16,40,17.592
2015,7,12,18,40,16.59
2015,7,12,20,40,14.086
2015,7,12,22,40,12.582
2015,7,13,0,40,12.081
2015,7,13,2,40,11.58
2015,7,13,4,40,11.078
2015,7,13,6,40,11.078
2015,7,13,8,40,12.081
2015,7,13,10,40,14.587
2015,7,13,12,40,16.09
2015,7,13,14,40,16.09
2015,7,13,16,40,17.091
2015,7,13,18,40,15.088
2015,7,13,20,40,13.083
2015,7,13,22,40,10.577
2015,7,14,0,40,9.574
2015,7,14,2,40,9.073
2015,7,14,4,40,8.571
2015,7,14,6,40,9.574
2015,7,14,8,40,11.078
2015,7,14,10,40,16.09
2015,7,14,12,40,18.593
2015,7,14,14,40,20.596
2015,7,14,16,40,19.094
2015,7,14,18,40,17.091
2015,7,14,20,40,13.585
2015,7,14,22,40,10.577
2015,7,15,0,40,9.073
2015,7,15,2,40,8.07
2015,7,15,4,40,7.066
2015,7,15,6,40,7.066
2015,7,15,8,40,9.574
2015,7,15,10,40,15.589
2015,7,15,12,40,18.093
2015,7,15,14,40,18.093
2015,7,15,16,40,18.593
2015,7,15,18,40,16.59
2015,7,15,20,40,14.086
2015,7,15,22,40,12.081
2015,7,16,0,40,10.076
2015,7,16,2,40,9.574
2015,7,16,4,40,9.073
2015,7,16,6,40,9.073
2015,7,16,8,40,10.076
2015,7,16,10,40,11.58
2015,7,16,12,40,13.083
2015,7,16,14,40,13.083
2015,7,16,16,40,16.09
2015,7,16,18,40,15.088
2015,7,16,20,40,12.081
2015,7,16,22,40,9.073
2015,7,17,0,40,7.568
2015,7,17,2,40,6.565
2015,7,17,4,40,6.063
2015,7,17,6,40,6.063
2015,7,17,8,40,9.073
2015,7,17,10,40,14.587
2015,7,17,12,40,21.096
2015,7,17,14,40,22.097
2015,7,17,16,40,20.596
2015,7,17,18,40,18.593
2015,7,17,20,40,14.587
2015,7,17,22,40,11.58
2015,7,18,0,40,10.577
2015,7,18,2,40,10.076
2015,7,18,4,40,10.577
2015,7,18,6,40,10.577
2015,7,18,8,40,13.585
2015,7,18,10,40,19.595
2015,7,18,12,40,25.598
2015,7,18,14,40,26.598
2015,7,18,16,40,25.098
2015,7,18,18,40,22.597
2015,7,18,20,40,18.593
2015,7,18,22,40,15.589
2015,7,19,0,40,14.086
2015,7,19,2,40,13.585
2015,7,19,4,40,13.083
2015,7,19,6,40,12.582
2015,7,19,8,40,15.589
2015,7,19,10,40,21.096
2015,7,19,12,40,26.598
2015,7,19,14,40,29.097
2015,7,19,16,40,26.598
2015,7,19,18,40,24.598
2015,7,19,20,40,20.596
2015,7,19,22,40,17.592
2015,7,20,0,40,15.088
2015,7,20,2,40,14.086
2015,7,20,4,40,12.582
2015,7,20,6,40,12.081
2015,7,20,8,40,14.086
2015,7,20,10,40,19.595
2015,7,20,12,40,23.597
2015,7,20,14,40,24.098
2015,7,20,16,40,21.596
2015,7,20,18,40,19.595
2015,7,20,20,40,17.091
2015,7,20,22,40,14.086
2015,7,21,0,40,11.58
2015,7,21,2,40,9.574
2015,7,21,4,40,8.07
2015,7,21,6,40,9.073
2015,7,21,8,40,9.574
2015,7,21,10,40,11.078
2015,7,21,12,40,17.091
2015,7,21,14,40,17.091
2015,7,21,16,40,16.09
2015,7,21,18,40,14.086
2015,7,21,20,40,11.078
2015,7,21,22,40,9.073
2015,7,22,0,40,8.571
2015,7,22,2,40,8.07
2015,7,22,4,40,8.07
2015,7,22,6,40,7.066
2015,7,22,8,40,8.07
2015,7,22,10,40,9.073
2015,7,22,12,40,11.58
2015,7,22,14,40,16.59
2015,7,22,16,40,14.587
2015,7,22,18,40,13.083
2015,7,22,20,40,11.58
2015,7,22,22,40,10.076
2015,7,23,0,40,9.574
2015,7,23,2,40,9.073
2015,7,23,4,40,8.571
2015,7,23,6,40,8.07
2015,7,23,8,40,9.574
2015,7,23,10,40,11.58
2015,7,23,12,40,16.09
2015,7,23,14,40,18.093
2015,7,23,16,40,17.091
2015,7,23,18,40,15.589
2015,7,23,20,40,12.582
2015,7,23,22,40,10.577
2015,7,24,0,40,9.073
2015,7,24,2,40,7.568
2015,7,24,4,40,7.066
2015,7,24,6,40,6.565
2015,7,24,8,40,9.574
2015,7,24,10,40,14.587
2015,7,24,12,40,16.09
2015,7,24,14,40,17.091
2015,7,24,16,40,16.59
2015,7,24,18,40,14.587
2015,7,24,20,40,13.585
2015,7,24,22,40,12.582
2015,7,25,0,40,11.58
2015,7,25,2,40,11.078
2015,7,25,4,40,11.078
2015,7,25,6,40,10.577
2015,7,25,8,40,10.076
2015,7,25,10,40,10.076
2015,7,25,12,40,10.577
2015,7,25,14,40,9.574
2015,7,25,16,40,10.577
2015,7,25,18,40,10.076
2015,7,25,20,40,8.571
2015,7,25,22,40,8.07
2015,7,26,0,40,7.568
2015,7,26,2,40,7.066
2015,7,26,4,40,7.066
2015,7,26,6,40,7.066
2015,7,26,8,40,7.568
2015,7,26,10,40,9.574
2015,7,26,12,40,10.577
2015,7,26,14,40,13.585
2015,7,26,16,40,11.078
2015,7,26,18,40,8.07
2015,7,26,20,40,7.568
2015,7,26,22,40,7.568
2015,7,27,0,40,7.066
2015,7,27,2,40,7.066
2015,7,27,4,40,6.565
2015,7,27,6,40,6.565
2015,7,27,8,40,7.066
2015,7,27,10,40,9.073
2015,7,27,12,40,10.577
2015,7,27,14,40,12.582
